age,hours_per_week,marital_status,relationship,education,occupation,capital_net,income
52,60,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
26,55,divorced,not_in_family,hs_grad,craft_repair,0,no
60,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
21,40,never_married,own_child,some_college,handlers_cleaners,0,no
31,45,married_civ_spouse,husband,some_college,craft_repair,0,no
50,40,separated,not_in_family,doctorate,prof_specialty,0,yes
31,40,divorced,unmarried,hs_grad,adm_clerical,0,no
58,50,married_civ_spouse,husband,hs_grad,sales,0,no
30,40,married_civ_spouse,husband,bachelors,tech_support,0,yes
35,40,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
38,45,separated,not_in_family,some_college,exec_managerial,0,no
27,32,never_married,own_child,hs_grad,machine_op_inspct,0,no
29,40,never_married,unmarried,some_college,adm_clerical,0,no
34,45,married_civ_spouse,husband,hs_grad,craft_repair,0,no
44,35,married_civ_spouse,husband,7th-8th,craft_repair,0,no
43,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,yes
44,40,married_civ_spouse,husband,12th,handlers_cleaners,0,yes
35,60,never_married,not_in_family,masters,sales,0,no
27,40,never_married,not_in_family,some_college,prof_specialty,0,no
43,38,never_married,not_in_family,masters,prof_specialty,0,no
42,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
48,40,divorced,not_in_family,some_college,exec_managerial,0,no
33,40,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
50,50,married_civ_spouse,husband,hs_grad,sales,0,yes
32,40,married_civ_spouse,husband,some_college,adm_clerical,0,no
31,45,never_married,not_in_family,hs_grad,craft_repair,0,no
58,50,widowed,not_in_family,hs_grad,exec_managerial,0,no
29,48,never_married,own_child,hs_grad,protective_serv,0,no
37,40,married_civ_spouse,husband,assoc_voc,craft_repair,0,yes
34,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
23,40,separated,unmarried,some_college,exec_managerial,0,no
34,40,divorced,not_in_family,hs_grad,exec_managerial,0,no
45,55,married_civ_spouse,wife,bachelors,prof_specialty,0,no
41,35,never_married,not_in_family,masters,exec_managerial,0,no
26,30,never_married,other_relative,hs_grad,other_service,0,no
54,40,married_civ_spouse,husband,some_college,farming_fishing,0,no
24,45,never_married,own_child,some_college,machine_op_inspct,0,no
42,50,married_civ_spouse,husband,some_college,prof_specialty,0,no
25,45,never_married,other_relative,assoc_acdm,protective_serv,0,no
35,60,never_married,not_in_family,masters,prof_specialty,0,yes
30,40,never_married,own_child,bachelors,prof_specialty,0,no
36,50,never_married,not_in_family,bachelors,prof_specialty,0,no
21,30,never_married,own_child,some_college,handlers_cleaners,0,no
31,40,married_civ_spouse,husband,some_college,craft_repair,0,no
44,50,divorced,own_child,bachelors,exec_managerial,0,yes
40,40,married_civ_spouse,husband,12th,other_service,0,no
45,40,never_married,not_in_family,some_college,sales,0,no
60,35,married_civ_spouse,husband,hs_grad,craft_repair,0,no
28,40,married_civ_spouse,husband,bachelors,prof_specialty,0,no
36,40,divorced,unmarried,some_college,adm_clerical,0,no
36,40,separated,not_in_family,bachelors,prof_specialty,0,no
36,35,divorced,unmarried,bachelors,adm_clerical,0,no
31,40,separated,unmarried,hs_grad,other_service,0,no
33,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
19,40,never_married,own_child,hs_grad,tech_support,0,no
34,45,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
33,40,never_married,not_in_family,hs_grad,other_service,0,no
50,42,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
43,40,never_married,not_in_family,bachelors,prof_specialty,0,yes
44,40,married_civ_spouse,wife,hs_grad,sales,0,no
31,40,married_civ_spouse,husband,hs_grad,other_service,0,no
55,40,divorced,not_in_family,some_college,adm_clerical,0,no
45,40,married_civ_spouse,wife,some_college,exec_managerial,0,no
36,36,never_married,not_in_family,some_college,sales,0,no
43,50,married_civ_spouse,husband,bachelors,prof_specialty,0,no
42,40,married_civ_spouse,husband,bachelors,tech_support,0,yes
26,40,never_married,own_child,assoc_voc,tech_support,0,no
42,40,married_civ_spouse,wife,bachelors,prof_specialty,0,yes
32,40,never_married,own_child,some_college,adm_clerical,0,no
29,40,never_married,own_child,11th,craft_repair,0,no
46,37,married_civ_spouse,husband,bachelors,prof_specialty,0,no
58,40,married_civ_spouse,husband,10th,craft_repair,0,no
23,50,never_married,unmarried,hs_grad,transport_moving,0,no
39,40,never_married,not_in_family,hs_grad,handlers_cleaners,0,no
27,38,never_married,own_child,assoc_voc,craft_repair,0,no
54,40,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
33,45,never_married,not_in_family,bachelors,prof_specialty,0,no
46,40,married_civ_spouse,wife,hs_grad,adm_clerical,0,yes
37,40,never_married,not_in_family,hs_grad,farming_fishing,0,no
59,38,married_civ_spouse,wife,hs_grad,adm_clerical,0,yes
34,40,divorced,unmarried,hs_grad,protective_serv,0,no
51,55,never_married,not_in_family,bachelors,sales,0,yes
32,42,separated,unmarried,10th,other_service,0,no
31,40,married_spouse_absent,other_relative,some_college,other_service,0,no
22,30,married_civ_spouse,wife,some_college,sales,0,no
47,50,divorced,not_in_family,bachelors,sales,0,no
32,40,never_married,not_in_family,hs_grad,machine_op_inspct,0,no
26,38,never_married,not_in_family,some_college,farming_fishing,0,no
37,32,separated,not_in_family,5th-6th,farming_fishing,0,no
31,55,divorced,unmarried,hs_grad,craft_repair,0,no
55,38,never_married,not_in_family,hs_grad,sales,0,no
23,56,divorced,not_in_family,assoc_voc,tech_support,0,no
36,40,divorced,unmarried,some_college,adm_clerical,0,no
34,40,married_civ_spouse,husband,masters,prof_specialty,0,no
43,50,married_civ_spouse,husband,bachelors,sales,0,yes
54,40,never_married,not_in_family,some_college,tech_support,0,no
43,40,married_civ_spouse,husband,some_college,craft_repair,0,no
40,50,married_civ_spouse,husband,assoc_voc,exec_managerial,0,yes
41,60,married_civ_spouse,husband,some_college,exec_managerial,0,no
40,55,never_married,not_in_family,bachelors,sales,0,yes
42,38,divorced,not_in_family,some_college,adm_clerical,0,no
18,30,never_married,own_child,12th,machine_op_inspct,0,no
48,50,married_civ_spouse,husband,assoc_voc,tech_support,0,yes
41,40,married_civ_spouse,husband,bachelors,tech_support,0,no
18,33,never_married,own_child,some_college,sales,0,no
60,60,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
61,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
25,40,never_married,not_in_family,hs_grad,machine_op_inspct,0,no
46,35,never_married,not_in_family,masters,tech_support,0,yes
43,40,divorced,not_in_family,assoc_acdm,craft_repair,0,no
31,38,divorced,unmarried,hs_grad,adm_clerical,0,no
50,40,married_spouse_absent,other_relative,masters,other_service,0,no
64,40,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
20,30,never_married,own_child,hs_grad,transport_moving,0,no
30,36,separated,own_child,hs_grad,other_service,0,no
22,40,never_married,own_child,some_college,handlers_cleaners,0,no
43,45,divorced,not_in_family,some_college,exec_managerial,0,no
22,40,never_married,own_child,some_college,adm_clerical,0,no
41,60,never_married,not_in_family,assoc_voc,prof_specialty,0,no
56,50,married_civ_spouse,husband,some_college,craft_repair,0,yes
64,45,married_civ_spouse,husband,hs_grad,transport_moving,0,no
47,50,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
48,40,never_married,unmarried,assoc_voc,adm_clerical,0,no
31,46,never_married,not_in_family,masters,prof_specialty,0,no
29,40,never_married,own_child,assoc_voc,tech_support,0,no
30,40,widowed,not_in_family,hs_grad,adm_clerical,0,no
62,40,widowed,not_in_family,hs_grad,other_service,0,no
24,40,never_married,own_child,bachelors,sales,0,no
26,40,never_married,own_child,some_college,handlers_cleaners,0,no
73,40,married_civ_spouse,husband,hs_grad,exec_managerial,0,no
55,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
25,40,divorced,not_in_family,hs_grad,adm_clerical,0,no
41,50,divorced,not_in_family,bachelors,prof_specialty,0,yes
24,50,never_married,not_in_family,bachelors,exec_managerial,0,no
35,50,married_civ_spouse,husband,some_college,craft_repair,0,no
51,40,married_civ_spouse,husband,some_college,prof_specialty,0,yes
62,48,widowed,not_in_family,bachelors,prof_specialty,0,no
43,40,divorced,not_in_family,some_college,prof_specialty,0,no
40,50,divorced,not_in_family,hs_grad,other_service,0,no
37,45,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
39,40,married_civ_spouse,husband,bachelors,craft_repair,0,no
61,40,widowed,not_in_family,masters,prof_specialty,0,yes
26,55,divorced,not_in_family,assoc_voc,adm_clerical,0,no
46,50,married_civ_spouse,husband,hs_grad,sales,0,no
26,40,never_married,not_in_family,bachelors,prof_specialty,0,no
48,50,divorced,own_child,doctorate,prof_specialty,0,yes
34,40,never_married,own_child,hs_grad,transport_moving,0,no
34,40,never_married,own_child,hs_grad,adm_clerical,0,no
59,40,married_civ_spouse,husband,hs_grad,other_service,0,yes
34,40,never_married,own_child,bachelors,prof_specialty,0,no
49,56,never_married,not_in_family,bachelors,exec_managerial,0,yes
43,40,married_civ_spouse,husband,hs_grad,farming_fishing,0,no
48,50,married_civ_spouse,husband,11th,exec_managerial,0,no
33,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
21,40,never_married,not_in_family,10th,handlers_cleaners,0,no
17,28,never_married,own_child,11th,sales,0,no
39,50,married_civ_spouse,husband,some_college,farming_fishing,0,yes
29,40,separated,own_child,bachelors,prof_specialty,0,no
44,40,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
24,50,never_married,own_child,some_college,transport_moving,0,no
41,60,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
38,40,divorced,unmarried,assoc_voc,adm_clerical,0,no
39,40,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
19,30,never_married,not_in_family,hs_grad,adm_clerical,0,no
49,40,divorced,not_in_family,9th,machine_op_inspct,0,no
32,40,married_civ_spouse,other_relative,bachelors,adm_clerical,0,yes
38,50,married_civ_spouse,husband,bachelors,sales,0,yes
33,60,married_civ_spouse,wife,some_college,craft_repair,0,no
23,28,never_married,own_child,bachelors,exec_managerial,0,no
33,60,married_civ_spouse,husband,some_college,craft_repair,0,no
54,40,married_civ_spouse,husband,hs_grad,sales,0,no
48,30,divorced,unmarried,some_college,craft_repair,0,no
35,40,never_married,not_in_family,bachelors,exec_managerial,0,no
28,40,married_civ_spouse,wife,assoc_voc,adm_clerical,0,no
40,40,married_civ_spouse,husband,masters,prof_specialty,0,no
47,55,divorced,own_child,some_college,sales,0,no
22,50,never_married,own_child,bachelors,exec_managerial,0,no
30,45,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
28,40,married_civ_spouse,husband,hs_grad,tech_support,0,no
63,55,married_civ_spouse,husband,7th-8th,other_service,0,no
22,40,never_married,own_child,hs_grad,handlers_cleaners,0,no
27,40,married_civ_spouse,own_child,assoc_acdm,protective_serv,0,no
35,45,never_married,not_in_family,hs_grad,sales,0,no
46,38,divorced,not_in_family,hs_grad,machine_op_inspct,0,no
37,52,divorced,not_in_family,some_college,machine_op_inspct,0,no
53,40,married_civ_spouse,husband,some_college,tech_support,0,no
27,30,never_married,not_in_family,hs_grad,sales,0,no
38,44,divorced,not_in_family,some_college,craft_repair,0,no
53,60,married_civ_spouse,husband,10th,farming_fishing,0,no
34,40,never_married,not_in_family,some_college,craft_repair,0,no
23,40,never_married,own_child,hs_grad,sales,0,no
43,50,married_civ_spouse,wife,masters,prof_specialty,0,no
67,40,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
25,40,never_married,unmarried,some_college,transport_moving,0,no
42,38,married_civ_spouse,wife,5th-6th,machine_op_inspct,0,no
38,40,married_civ_spouse,wife,some_college,adm_clerical,0,no
32,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
37,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
51,60,married_civ_spouse,husband,masters,exec_managerial,0,yes
22,42,never_married,not_in_family,some_college,sales,0,no
33,40,married_spouse_absent,not_in_family,1st-4th,priv_house_serv,0,no
42,55,divorced,not_in_family,hs_grad,machine_op_inspct,0,no
51,40,married_civ_spouse,husband,preschool,other_service,0,no
23,40,married_civ_spouse,wife,hs_grad,adm_clerical,0,no
33,30,married_civ_spouse,husband,hs_grad,craft_repair,0,no
31,40,never_married,not_in_family,bachelors,sales,0,yes
31,40,divorced,unmarried,assoc_acdm,other_service,0,no
35,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
38,40,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
18,45,never_married,not_in_family,hs_grad,other_service,0,no
20,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
54,35,divorced,unmarried,some_college,exec_managerial,0,no
40,40,divorced,unmarried,some_college,adm_clerical,0,no
43,35,divorced,unmarried,some_college,craft_repair,0,no
44,40,divorced,unmarried,some_college,farming_fishing,0,no
44,40,married_civ_spouse,wife,hs_grad,prof_specialty,0,yes
43,43,married_civ_spouse,husband,masters,exec_managerial,0,yes
51,40,widowed,unmarried,7th-8th,other_service,0,no
51,40,married_civ_spouse,husband,some_college,exec_managerial,0,no
41,30,married_civ_spouse,husband,10th,craft_repair,0,no
33,40,divorced,not_in_family,10th,transport_moving,0,no
33,40,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
42,40,married_civ_spouse,husband,assoc_acdm,exec_managerial,0,yes
25,45,married_civ_spouse,husband,some_college,prof_specialty,0,no
32,38,divorced,not_in_family,hs_grad,machine_op_inspct,0,no
36,40,divorced,unmarried,10th,exec_managerial,0,no
28,40,married_civ_spouse,husband,hs_grad,transport_moving,0,no
35,60,married_civ_spouse,husband,some_college,sales,0,yes
48,40,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
34,35,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
28,35,never_married,not_in_family,bachelors,tech_support,0,no
37,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
25,40,never_married,not_in_family,some_college,sales,0,no
40,35,married_civ_spouse,husband,masters,prof_specialty,0,yes
34,40,divorced,own_child,hs_grad,handlers_cleaners,0,no
49,44,never_married,not_in_family,hs_grad,adm_clerical,0,no
22,40,never_married,not_in_family,assoc_acdm,adm_clerical,0,no
23,40,never_married,unmarried,hs_grad,machine_op_inspct,0,no
60,42,never_married,unmarried,hs_grad,farming_fishing,0,no
45,40,widowed,not_in_family,hs_grad,protective_serv,0,yes
41,35,never_married,own_child,hs_grad,craft_repair,0,no
47,40,divorced,unmarried,hs_grad,adm_clerical,0,no
44,40,divorced,unmarried,hs_grad,craft_repair,0,no
41,40,married_civ_spouse,husband,assoc_voc,machine_op_inspct,0,no
50,30,married_civ_spouse,husband,hs_grad,craft_repair,0,no
47,50,married_civ_spouse,husband,hs_grad,adm_clerical,0,yes
35,45,never_married,not_in_family,hs_grad,exec_managerial,0,no
56,55,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
45,45,divorced,not_in_family,masters,prof_specialty,0,no
48,58,divorced,unmarried,bachelors,exec_managerial,0,yes
20,40,never_married,own_child,some_college,other_service,0,no
38,40,married_civ_spouse,wife,hs_grad,prof_specialty,0,yes
23,60,never_married,own_child,bachelors,prof_specialty,0,no
58,40,married_civ_spouse,husband,bachelors,adm_clerical,0,no
66,40,separated,not_in_family,hs_grad,machine_op_inspct,0,no
39,40,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
26,50,married_civ_spouse,husband,some_college,sales,0,no
51,40,divorced,not_in_family,hs_grad,machine_op_inspct,0,no
34,40,never_married,own_child,assoc_voc,transport_moving,0,no
42,44,married_civ_spouse,husband,some_college,prof_specialty,0,yes
48,40,married_civ_spouse,husband,7th-8th,handlers_cleaners,0,no
33,40,married_civ_spouse,wife,assoc_voc,tech_support,0,yes
51,32,widowed,unmarried,hs_grad,other_service,0,no
22,40,divorced,not_in_family,hs_grad,craft_repair,0,no
19,30,never_married,own_child,hs_grad,machine_op_inspct,0,no
41,50,never_married,not_in_family,some_college,craft_repair,0,no
48,35,married_civ_spouse,husband,masters,prof_specialty,0,yes
42,30,separated,not_in_family,hs_grad,sales,0,no
34,40,married_civ_spouse,husband,some_college,other_service,0,no
23,40,never_married,unmarried,hs_grad,machine_op_inspct,0,no
56,50,married_civ_spouse,husband,hs_grad,other_service,0,no
30,45,never_married,not_in_family,bachelors,prof_specialty,0,no
45,55,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
48,40,married_civ_spouse,wife,10th,adm_clerical,0,no
48,50,married_spouse_absent,not_in_family,masters,sales,0,no
31,40,never_married,not_in_family,assoc_voc,adm_clerical,0,no
27,40,never_married,not_in_family,some_college,sales,0,no
32,40,never_married,not_in_family,hs_grad,other_service,0,no
34,30,divorced,unmarried,hs_grad,priv_house_serv,0,no
23,40,never_married,own_child,some_college,machine_op_inspct,0,no
43,40,divorced,not_in_family,some_college,adm_clerical,0,no
24,37,never_married,not_in_family,some_college,tech_support,0,no
28,55,divorced,unmarried,prof_school,prof_specialty,0,no
23,40,married_civ_spouse,husband,some_college,other_service,0,no
